Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4056.644578284747
NCF30,OUT027,3409.9391222164027
FDK03,OUT035,4138.368816848233
FDT45,OUT017,1082.6579585731981
NCC54,OUT027,5097.68652621414
FDP08,OUT018,2819.895478290805
FDU44,OUT046,2617.573167215512
DRG39,OUT035,1069.3474639334565
FDU32,OUT049,2082.1266834196826
FDY27,OUT049,2919.319876103608
NCP54,OUT013,2000.7263232789253
NCZ41,OUT049,2110.9563154177604
DRL49,OUT013,2301.0932234305274
FDI05,OUT018,1051.7707157144318
FDY56,OUT045,3497.3225780733264
DRC13,OUT013,2072.902511209364
NCV29,OUT017,2905.823115133051
FDR24,OUT049,1625.3467091737714
FDZ34,OUT018,2728.545103224808
FDP37,OUT035,2157.384449053261
FDX08,OUT027,4278.357547620117
FDS57,OUT045,2185.3091817597415
NCG18,OUT049,1765.825425298737
FDK25,OUT018,2414.152556770264
FDH53,OUT049,1519.7015656489236
DRI59,OUT018,3182.729469064182
FDA52,OUT046,2805.4923170554744
FDT20,OUT010,-1137.6142303171298
FDE36,OUT019,752.7344398220628
FDI24,OUT017,2847.432477541997
FDB28,OUT018,2839.924027399271
FDV11,OUT017,2918.5924750903664
FDP01,OUT046,2483.4245905656567
FDD34,OUT027,3994.6656858409888
FDJ50,OUT027,2369.4405014405975
FDZ44,OUT013,1961.2235035786487
DRO59,OUT035,1406.1350031306852
DRB48,OUT045,708.5602604483057
FDR21,OUT018,2496.2594374134046
NCE42,OUT010,1760.1117876518108
FDO23,OUT046,1519.3875692332217
NCE30,OUT018,3005.431319167176
FDQ22,OUT035,874.532791375838
FDY01,OUT045,1819.4078114507486
FDS08,OUT017,2898.6423764103315
FDG28,OUT018,3596.4882342439537
FDQ51,OUT018,666.2221010467505
FDB05,OUT017,3952.1084633327678
FDO56,OUT049,2037.71475103027
FDE02,OUT018,1242.1931402043406
FDN45,OUT017,3556.013617429058
FDS09,OUT013,958.764454913665
NCA54,OUT018,2564.9564930965034
FDP09,OUT010,1452.3084455701767
FDC53,OUT045,1582.8371324586979
NCM55,OUT017,2998.036033684906
FDL09,OUT018,2426.1478564197914
FDA11,OUT019,-314.7280865640043
FDA50,OUT045,1495.362593825307
FDC23,OUT017,2929.2993339140426
FDE22,OUT049,2628.605706436276
FDD23,OUT046,2969.871643903322
NCA29,OUT049,2804.5162243679715
FDK38,OUT046,2338.029889569354
DRC13,OUT046,1983.296450345666
NCP43,OUT049,2900.7698126234754
FDX28,OUT049,1723.748159486737
FDF08,OUT049,1637.3828869046265
FDZ33,OUT046,2359.347868352287
FDD10,OUT049,2958.805598991182
FDO58,OUT017,2678.7630041978505
FDI50,OUT017,3721.536846600841
FDO58,OUT045,2564.545028125196
FDX08,OUT013,2891.8776101034173
NCK17,OUT010,-1127.9343060194053
FDF39,OUT035,4241.169903664459
FDU45,OUT010,-1.369674389841748
NCJ18,OUT018,1582.140375489159
DRC27,OUT019,1920.9574713189652
DRC25,OUT035,1546.3841822747768
FDU59,OUT035,2674.5713915812266
FDU28,OUT035,3146.1956836978543
NCP30,OUT046,745.8512929563644
FDB39,OUT018,722.1241807914224
FDE41,OUT013,1518.5173134884385
DRH11,OUT010,-912.6471155033303
FDA58,OUT045,3585.8175447447165
FDU50,OUT046,1901.3383502283377
FDM34,OUT013,2119.4782319343763
FDM44,OUT027,3106.7105943822644
FDR39,OUT045,2819.7644606965023
FDM25,OUT045,2743.6300400082027
FDQ49,OUT049,2632.2570111857676
DRH25,OUT018,664.1783226586351
FDM09,OUT027,4152.655944897162
FDL44,OUT019,709.4893131797196
NCR42,OUT018,355.2057175330105
DRL59,OUT046,927.0011238896632
FDX43,OUT013,2686.023540479031
DRK47,OUT010,1615.9050755541546
FDU48,OUT018,1853.4699501879263
FDY12,OUT045,862.0014866377852
NCN43,OUT018,1700.7903907381522
NCM55,OUT018,2595.5174187858715
FDQ21,OUT027,3425.701219161323
FDX13,OUT035,4027.248672521868
NCK30,OUT027,5311.204296253525
FDG20,OUT049,2886.979593578977
DRG27,OUT017,819.0325857281165
FDY14,OUT018,3811.4077299299865
FDP59,OUT035,1871.9156706176473
FDU60,OUT017,2812.509306875769
NCC18,OUT019,761.0179175919366
DRJ39,OUT017,3479.8491624513736
FDS07,OUT049,1935.9720772209564
FDM08,OUT027,4924.9188322543905
FDP51,OUT045,1918.7440789826485
FDU16,OUT035,1563.3452213934847
FDH12,OUT013,1769.7683880928453
DRE48,OUT010,1182.3270420958286
NCL42,OUT027,5183.811715091939
FDR21,OUT045,2732.7459354823986
NCW29,OUT035,2233.2066289840295
FDO11,OUT013,3959.3719783935376
NCM31,OUT049,2321.5835922254905
FDV35,OUT019,566.3167715265072
FDF58,OUT017,1192.9605618554308
NCE43,OUT049,2730.2747007931466
FDA02,OUT035,2487.0832698607146
DRL37,OUT010,-1075.99001308834
FDR24,OUT018,1292.0506918470583
FDW59,OUT049,1504.1635659038534
FDS22,OUT049,982.8191197514329
FDW24,OUT017,1006.5472292787853
FDU24,OUT035,1725.6298139524406
FDA21,OUT027,4357.0861792559845
FDH58,OUT027,3326.9391988939287
FDW36,OUT018,1438.5997947156059
FDI45,OUT027,4158.215523502098
FDU01,OUT018,2708.0636984806943
FDF35,OUT027,3178.768152998418
FDU43,OUT019,1856.5877283049256
FDE24,OUT019,417.58450335842895
FDK50,OUT049,2689.2701740889406
FDG31,OUT045,1042.659843003272
FDC60,OUT045,1461.797635430795
FDL36,OUT013,1532.8718786298055
FDP21,OUT013,3056.675722495141
FDW16,OUT045,1490.1969124589336
FDX02,OUT017,3595.565590981422
FDQ58,OUT027,3882.314010712054
FDT51,OUT046,1853.42698740643
FDD59,OUT049,1474.9864802451407
NCM42,OUT018,1493.5962436811058
FDA57,OUT018,504.45142106975925
FDZ48,OUT035,1962.175236244746
FDE46,OUT045,2373.925752710914
NCZ30,OUT019,72.28600717197094
FDB56,OUT017,3088.666323806889
FDA25,OUT027,3174.1744891542166
FDD20,OUT013,2066.5927320200517
FDL25,OUT013,1588.0985068742605
NCO18,OUT049,2870.391851078661
FDJ45,OUT017,778.1281727841159
FDR12,OUT035,2878.751604421056
NCF19,OUT010,-1030.5489848821542
FDK25,OUT046,2638.025899420291
NCR17,OUT046,1828.226464084261
FDC52,OUT046,2463.097101825655
NCA54,OUT017,2928.977190102136
FDR45,OUT010,1847.228745431685
NCM19,OUT049,1919.5530350656134
FDF39,OUT027,5542.691046744851
FDX23,OUT049,1704.3580718894934
FDD58,OUT027,3063.1222906657094
FDX28,OUT013,1669.8038164455436
NCD31,OUT013,2590.4469746745253
FDU57,OUT018,2163.55415400348
FDI27,OUT046,877.2914183203306
NCM42,OUT046,1738.0565990768998
FDD32,OUT027,2837.487138319704
FDI34,OUT013,3623.6653708761955
NCM29,OUT049,2172.8256735195273
FDG46,OUT018,1618.2649642295262
DRC01,OUT010,-952.0235529853492
FDB15,OUT027,5464.783902194031
NCA17,OUT027,3789.2950699081653
FDF10,OUT046,2367.6935720765455
FDR26,OUT027,4241.2643188650745
FDI02,OUT049,1952.863676710454
NCM54,OUT010,154.72239625729992
FDF14,OUT013,2446.578137776748
FDJ33,OUT010,108.4436882079558
FDM20,OUT035,3951.9174419128094
FDC03,OUT027,4523.463830574221
NCX05,OUT046,1847.0792737754352
NCM41,OUT027,2927.244292924751
NCU29,OUT010,462.61957010920537
FDQ59,OUT017,1542.3573343396733
FDH46,OUT010,-160.32856557743662
FDH09,OUT013,953.2034294562388
NCD06,OUT045,753.0306071731612
FDC15,OUT035,2579.4055320224443
DRD37,OUT027,2243.3663667178757
FDT28,OUT027,3799.289824426023
FDR28,OUT027,4061.3667639177856
FDT38,OUT017,1544.7686285261761
FDV34,OUT027,2755.164912499843
FDY52,OUT035,1247.2277305391387
FDB34,OUT013,1482.4359613299841
DRL23,OUT018,1452.8135342540356
DRB24,OUT046,2429.432416402685
FDJ50,OUT046,965.9377408497523
FDQ49,OUT035,2642.4685150940586
FDP20,OUT035,2156.6247907862407
FDV19,OUT027,3992.8039150644563
NCR54,OUT045,2973.71944544348
FDO09,OUT010,2164.2006249828423
FDS57,OUT018,2008.049843997715
FDN10,OUT049,2009.8438619911763
FDV23,OUT049,2112.464590767932
FDY28,OUT049,3454.1293827627933
DRG51,OUT013,2594.724040490056
FDD45,OUT019,-351.1652621012608
NCL18,OUT027,4387.667421750297
NCM29,OUT013,2114.364150814969
FDF17,OUT027,4498.798680292866
FDE22,OUT017,2663.801248597281
FDQ22,OUT017,829.9043317866792
FDS01,OUT013,2872.8072928803954
FDW35,OUT027,2225.43229156314
FDJ33,OUT046,2030.896673700295
NCF54,OUT035,2825.860415968325
FDE09,OUT013,1838.0095563487366
NCE06,OUT045,2452.441599835824
DRH49,OUT049,1449.8972327603694
FDY43,OUT045,2614.6927385549016
NCT05,OUT017,4018.5439981971904
FDZ34,OUT045,2936.893778922413
FDL38,OUT017,1614.8600781988669
FDZ31,OUT017,3108.5172822048185
FDR14,OUT035,1102.3830556333444
NCN54,OUT049,1416.3339200828837
NCC42,OUT027,3631.8856103741487
FDK08,OUT017,1765.017558152032
FDP59,OUT013,1809.1854463805062
FDV22,OUT035,2686.741379475102
FDD33,OUT035,3763.019756381531
DRE60,OUT027,4901.5466736842845
FDK52,OUT046,3517.0767114739324
FDA02,OUT017,2482.4476134938063
FDM56,OUT049,1885.2471755362833
FDE57,OUT035,2407.62764935088
FDM32,OUT045,1430.1011048426758
NCQ30,OUT027,3366.105220240273
FDQ27,OUT027,3183.2596595768314
FDT60,OUT027,3432.2220466895037
FDU43,OUT049,3869.3212127631664
NCO55,OUT035,1848.7276880321492
FDG02,OUT045,2941.427063657864
FDJ28,OUT013,3035.418476173097
FDP40,OUT045,1803.1150763457506
FDJ38,OUT045,2969.483589118009
NCC54,OUT017,3807.60496064585
NCZ41,OUT046,1988.093732730154
FDK38,OUT019,508.53385330716355
FDU52,OUT013,2495.780955652288
FDC40,OUT046,1328.4877631498273
NCR30,OUT017,1337.1056683666889
NCN18,OUT017,1871.3726729266473
FDB50,OUT035,1442.8183730603964
FDG04,OUT013,3001.210695346688
FDR26,OUT035,2939.712078014434
NCT17,OUT018,2665.756268181523
FDX35,OUT027,4981.4177991830875
FDS12,OUT046,2013.0716082535564
NCZ29,OUT027,3419.228108612597
FDB38,OUT010,734.2174212246975
FDP12,OUT013,794.2320972275062
FDP22,OUT046,953.5837099783371
FDS26,OUT018,3759.6493854712503
FDR52,OUT046,3038.1769817086365
DRJ13,OUT046,2521.7120686418884
FDU48,OUT027,3526.692111406687
FDE29,OUT035,1179.6433242705475
NCT29,OUT049,2039.4364886816486
DRK37,OUT018,2671.9649723600432
FDK55,OUT046,1467.796808682334
FDR07,OUT046,1579.3057451879654
FDO21,OUT027,4970.790778501256
FDK46,OUT049,4129.734059488164
FDB12,OUT045,1677.6744147699615
FDT31,OUT027,4400.5764624385265
FDJ33,OUT045,1975.4664806394535
FDC26,OUT027,3194.4138339936135
NCQ02,OUT045,2874.4892300881834
FDP08,OUT010,1168.4565137105603
FDB11,OUT027,4934.806166673152
FDV55,OUT013,2368.3630198118535
FDW20,OUT049,2079.7699837349446
NCJ18,OUT019,0.02004016238799977
FDC41,OUT018,1003.1919119547042
FDE14,OUT027,3137.671226775996
FDG35,OUT013,2857.4298253011148
FDF45,OUT035,1211.9310513010864
FDS19,OUT027,2774.8147042161
FDS58,OUT019,713.2275666074418
FDA26,OUT017,3565.5183475479867
FDM32,OUT049,1581.7122022659141
FDL45,OUT046,2039.2540388038335
FDZ55,OUT049,2640.865892226702
FDY37,OUT049,2414.267704472295
FDO46,OUT046,3038.979732973806
FDQ60,OUT046,1955.21142149234
FDA19,OUT018,1828.447094559414
FDL15,OUT046,2448.920481428981
FDM10,OUT018,3051.5400669693763
NCL05,OUT017,872.6279889846568
DRK49,OUT010,-1104.4085274521365
NCE18,OUT027,5291.8889948353335
FDG40,OUT049,781.8688854531026
DRI59,OUT045,3370.3206131297297
FDK28,OUT035,4099.554224501034
NCD06,OUT019,-1068.063383879551
FDO11,OUT019,2058.453671307402
FDK27,OUT046,1942.889184151289
FDT43,OUT027,2343.7603461233016
FDD38,OUT018,1468.8664651151262
FDA16,OUT049,3529.558693529433
FDL14,OUT027,3915.79637311096
NCM17,OUT049,882.0628646054269
FDD20,OUT045,1948.927305059742
FDA40,OUT045,1441.875342369958
FDL43,OUT045,1262.8351086572975
FDV15,OUT045,1597.474301333699
FDE52,OUT046,1533.6604471847413
NCL17,OUT010,381.61758640293533
NCJ31,OUT045,3583.4640630838244
FDR60,OUT045,1243.932146049178
NCA18,OUT035,1990.808504549007
FDS21,OUT027,2576.9286488632465
FDW09,OUT035,1517.1848723428043
FDL26,OUT035,2591.8922698633824
FDS47,OUT018,1200.2350272090127
FDC39,OUT046,3187.043010570477
FDT51,OUT035,2007.2477464548283
FDK40,OUT035,4213.485819978479
NCG19,OUT045,3540.956225735416
FDZ07,OUT046,1108.5292935319223
FDF08,OUT027,2943.2645708448526
FDO04,OUT013,1028.631187157634
FDK41,OUT018,1114.728377545209
FDP15,OUT049,4045.6507829220295
NCD43,OUT018,1432.6247335131668
NCP18,OUT013,2384.0327539392188
FDZ51,OUT046,1583.0793951189232
DRH13,OUT035,1897.3829298852556
FDF38,OUT045,745.8222174907547
NCI43,OUT045,813.0643653928695
FDM38,OUT027,2422.76029505461
FDS03,OUT013,1152.5715859990953
DRJ47,OUT017,2784.8127202755504
FDT50,OUT010,-255.5469974608754
FDV02,OUT046,2714.9069459929037
NCG18,OUT017,1784.7353646598306
FDW52,OUT046,2644.659057756204
FDS40,OUT035,854.09854239884
FDN31,OUT017,3091.0549601302396
FDA37,OUT045,1965.9459966005352
FDA15,OUT046,3872.49619819802
FDL39,OUT046,2881.809584009447
FDJ53,OUT045,1905.564707690712
FDX22,OUT013,3368.468551799108
NCZ42,OUT045,3621.9747631038067
FDD56,OUT027,4225.854539653055
FDD40,OUT017,3186.3045407995955
FDS50,OUT013,3469.632682345425
NCN14,OUT013,2893.4064917202604
FDT15,OUT013,2959.6446115538133
NCS18,OUT027,3164.2327676635546
NCO26,OUT010,-54.275313859399716
FDF58,OUT018,824.4839521829875
NCB19,OUT013,1441.139318356716
FDH26,OUT017,2403.211068455569
DRB24,OUT027,3837.377419064037
FDA49,OUT018,1178.3035937930324
FDB32,OUT045,1529.9505967259986
FDI36,OUT017,3219.469097896427
NCA17,OUT010,477.5133731303333
FDH22,OUT013,2030.476478048113
NCM26,OUT018,2153.7210487298366
FDT15,OUT027,4347.628831000451
FDB16,OUT018,1191.9482486578388
NCP54,OUT027,3394.626744509123
FDJ36,OUT013,1736.4358227153352
FDO28,OUT045,1870.177738354235
FDU09,OUT013,1041.084710998639
FDF29,OUT017,2225.5874220378996
FDY08,OUT013,2289.652626936694
DRJ59,OUT018,434.42156073235697
FDT23,OUT027,2798.6084864298873
FDU15,OUT018,510.27154493209525
FDT47,OUT013,1682.2867772359816
FDI53,OUT019,739.8011148901503
FDR59,OUT018,3825.1528274653565
FDD53,OUT035,911.1946331692795
FDY51,OUT017,3515.8790776514375
FDT04,OUT049,817.0717292592993
FDU51,OUT049,2918.5820099568423
FDG14,OUT035,2595.9412466659087
NCU06,OUT045,3490.97850892185
DRG25,OUT046,2900.6494504267393
DRH49,OUT035,1532.6809261891772
FDN15,OUT035,2379.419726815069
FDL43,OUT018,1038.2216878752643
NCT18,OUT049,2941.1469763120267
NCB31,OUT013,4017.712812789862
FDK57,OUT035,2065.2629953613837
FDY04,OUT019,760.0122140588462
NCP54,OUT046,1939.2626805204436
FDF41,OUT013,3798.464495783445
FDM01,OUT045,1651.9060750144988
FDW03,OUT045,1696.2023241969869
FDF28,OUT045,1968.1868895101316
FDY37,OUT017,2419.842499129081
FDQ03,OUT017,3815.8570740102873
FDP51,OUT027,3398.500617518749
FDJ40,OUT017,1952.4743777252972
FDC32,OUT049,1641.125490120215
DRI49,OUT027,2736.8931092272755
NCW54,OUT017,1043.8868047978408
FDF09,OUT017,837.184510828603
FDP45,OUT018,3661.8636090081795
DRJ23,OUT018,2653.802096628222
FDS59,OUT017,1956.8298979935857
FDY08,OUT046,2225.194149360477
FDX16,OUT049,2455.7427875013973
FDY16,OUT018,2667.915533866215
FDK32,OUT035,2615.6392561608927
FDQ22,OUT013,792.5418627271347
NCC31,OUT018,2191.2127807280094
FDG58,OUT049,2577.083079191641
DRF48,OUT013,2976.379866066303
DRH36,OUT049,1337.1837890499548
NCR30,OUT035,1395.134140951779
FDB03,OUT019,1877.748123454371
FDZ28,OUT027,3500.6323238712653
FDR35,OUT017,3216.2294848649067
DRD15,OUT027,5009.430093140114
FDJ33,OUT019,162.6579819639271
FDA56,OUT010,91.23998689811174
FDP56,OUT046,872.3653617998843
NCT30,OUT046,836.2723826545716
FDK15,OUT017,1739.3639425571591
FDH44,OUT018,2127.7875108147505
FDV01,OUT013,2524.4946436800715
DRG03,OUT017,2498.8235705100024
FDG50,OUT027,2928.1528822246223
FDR16,OUT010,1486.919122112877
FDZ60,OUT046,1741.2446728103257
DRG03,OUT045,2362.410681592371
FDS56,OUT018,3855.171216180238
FDU33,OUT045,789.7509116990424
DRD27,OUT035,1761.4833363099788
FDW22,OUT046,3512.7799143812094
DRA24,OUT045,2543.047431667162
FDF38,OUT049,892.990453432194
FDX48,OUT013,2533.7173126028174
FDS58,OUT018,2332.9017483585358
FDC32,OUT046,1525.6844277002492
NCQ29,OUT045,3936.3397586314363
DRK39,OUT018,1120.94988367436
NCS38,OUT017,1917.7411900891377
DRO47,OUT013,1819.454279835112
DRG27,OUT027,2175.7910337072467
FDC57,OUT027,4467.212438692119
FDS55,OUT046,2325.6800262294228
NCJ06,OUT018,1654.5639663092354
FDO01,OUT019,278.09493812714527
NCM55,OUT045,2823.1165109949075
FDC52,OUT049,2577.097408358508
FDQ15,OUT045,1304.551298322864
NCT30,OUT027,2256.149944995861
NCR42,OUT027,2043.1969070866426
FDD28,OUT035,1167.9198356696766
FDQ34,OUT049,1786.045175834138
FDZ12,OUT027,3689.0501829603977
DRE13,OUT019,-437.7330761693126
NCN07,OUT019,251.94367175189734
FDM28,OUT035,2989.2539757330005
FDI10,OUT017,2839.965141415971
FDQ25,OUT013,2772.6321582297523
FDA38,OUT010,1879.3080867740784
DRI13,OUT049,3461.565934683035
FDY20,OUT027,2958.3513586977706
NCZ53,OUT035,3059.889893910174
NCM31,OUT013,2292.7898083390724
DRB01,OUT017,3032.8872515970625
DRF37,OUT046,4010.115470621009
NCF42,OUT049,2831.860523413901
FDF16,OUT018,2096.589082907286
FDB41,OUT013,939.5746240930386
FDR34,OUT013,3620.667107733718
FDR15,OUT018,2253.3959441795682
NCV42,OUT019,-63.52879484786638
FDW51,OUT035,3476.6448942401275
FDU36,OUT017,1707.9742391653635
FDX60,OUT049,1461.1621716835596
FDY03,OUT035,2017.4893296141413
FDW55,OUT045,3829.5922849934195
FDT01,OUT010,1423.515603011417
FDG58,OUT013,2523.112478497854
FDK21,OUT017,3973.2423215626554
NCS41,OUT019,973.1443963154788
FDS10,OUT045,2802.4056954189464
NCT53,OUT046,2574.4670497524266
FDJ28,OUT018,2735.4300417054897
FDX44,OUT045,1404.0000463509812
FDT20,OUT018,473.5369826949701
FDO44,OUT017,1885.381837605468
NCX17,OUT049,3703.664079959583
FDY01,OUT017,2000.1445389872924
FDJ12,OUT027,4736.555860130889
DRK35,OUT018,414.6815301700899
FDD47,OUT019,791.0068711322617
NCM53,OUT035,1854.280676234077
FDO45,OUT013,1540.590420286578
NCM42,OUT010,-109.12155340071092
FDE04,OUT046,2874.0481683990124
NCI30,OUT027,5231.131161959887
FDZ19,OUT013,2775.997159820943
FDW57,OUT013,2852.126398297497
FDA25,OUT013,1754.0804057317616
FDT22,OUT046,1017.7591127464432
FDP51,OUT013,1994.1741065330202
FDD48,OUT027,3315.6376742597968
FDY39,OUT035,3056.1808735127424
FDO48,OUT010,1630.4186434802698
FDD23,OUT027,4379.336857564189
DRN35,OUT027,2106.1382546880563
FDT01,OUT035,3482.751788339375
FDC20,OUT010,-887.6285611875085
DRJ35,OUT035,1206.293399136362
FDB32,OUT046,1558.681249095387
FDL24,OUT046,2774.7094063746667
NCV42,OUT035,1950.7348143712084
FDZ46,OUT046,1773.025115453731
FDC15,OUT013,2473.7424916556447
FDD08,OUT019,-1131.14333833642
FDY50,OUT049,1565.4379252073952
FDD36,OUT013,1975.1967064017629
FDG57,OUT027,2307.483583092683
FDL21,OUT018,560.7017635104252
FDN16,OUT027,3137.850585384086
FDJ09,OUT027,2263.6838961880753
FDS01,OUT010,963.2489237982138
FDV33,OUT017,4168.573552463678
DRE12,OUT017,1926.6449961520761
FDR07,OUT013,1636.3359015782962
FDP48,OUT010,1056.9563050424679
NCB55,OUT035,1106.0193479288475
FDQ08,OUT013,1135.8150697127887
FDR34,OUT035,3779.683695590985
FDO33,OUT046,1813.6697152222682
FDP13,OUT045,689.3560575126987
FDX12,OUT049,3918.8036600099663
NCT06,OUT049,2708.942248567273
FDR16,OUT019,1502.104697155544
FDE36,OUT046,2647.9895041594305
FDZ36,OUT049,3043.1584603530114
FDV13,OUT045,1455.7422729263897
NCZ17,OUT035,808.497529073568
FDU56,OUT045,2825.8348031187543
FDM09,OUT035,2868.820816258045
FDV02,OUT017,2812.2006313445995
FDS34,OUT018,1607.9610470679324
FDA11,OUT049,1682.977467229357
FDP09,OUT017,3411.229332161675
FDB29,OUT027,3325.6135369797958
FDT19,OUT017,2837.7797286645277
DRH15,OUT017,880.2641193113585
FDY38,OUT046,3647.3255450778947
FDF14,OUT027,3844.9130320783756
FDN48,OUT010,-334.16140604398214
FDQ12,OUT013,3623.875537519975
NCJ43,OUT045,2642.191825823869
FDE17,OUT019,597.74282667935
FDB05,OUT035,3984.9767406486544
FDH10,OUT045,2963.391909646337
NCR06,OUT017,855.3125921980514
FDU32,OUT018,1707.3832948566924
FDD56,OUT049,2866.578463462493
FDO36,OUT018,2583.8849253916574
FDH16,OUT010,-353.973590747224
FDX10,OUT018,447.2098222641747
FDZ37,OUT017,1619.6255533531676
FDU31,OUT010,1569.6831922600197
DRC49,OUT049,2340.1528553598605
FDL15,OUT045,2366.8526601559606
FDN32,OUT019,1079.0612984907764
DRH59,OUT027,2660.8942466209724
NCU29,OUT049,2430.6474190599715
FDR37,OUT019,1070.8993043828739
FDS14,OUT018,2225.801433159403
FDU02,OUT027,4941.53511863946
FDJ08,OUT035,3147.5308245457327
NCZ06,OUT045,3824.4741773282162
FDO31,OUT049,1520.4034725275924
FDH31,OUT018,1450.060705232557
FDS58,OUT017,2682.117396629625
NCA53,OUT027,2296.4443317298656
FDF50,OUT046,3078.711112121047
NCW42,OUT049,3536.869125103835
NCQ17,OUT045,2368.686344483855
FDK51,OUT018,3828.638911439618
NCW41,OUT010,607.172590336028
NCR29,OUT017,1050.5179813870157
FDB08,OUT019,662.8807163683664
FDA40,OUT027,2889.4825427202895
FDL14,OUT018,2282.6262488261123
FDB47,OUT046,3227.768725546253
FDO03,OUT035,3735.2382568406965
DRK13,OUT019,1172.4490660266886
FDX13,OUT010,1969.167188779765
FDF52,OUT046,2867.3174015822146
FDT11,OUT013,3038.555813781788
FDB08,OUT013,2580.0127216681617
FDQ28,OUT018,2244.9997607583837
FDD29,OUT045,3856.445760597827
NCQ29,OUT027,5422.058464311347
NCO02,OUT013,1131.8682265146256
FDR56,OUT010,1208.941608792684
NCM54,OUT049,2096.5485663181544
FDP51,OUT035,2070.229947656741
FDT38,OUT013,1457.09656335896
FDZ20,OUT018,3660.1958661214344
FDJ53,OUT013,1982.4644630743064
FDX13,OUT049,3960.746777183464
FDP58,OUT035,3550.278534183596
NCK31,OUT019,-946.9341215729369
FDA35,OUT018,1766.9706982925925
FDV37,OUT018,2876.8759854331747
NCO07,OUT027,4736.308659371061
FDA20,OUT045,2873.5372076099093
FDZ59,OUT035,2828.1675161168178
NCY17,OUT017,872.1901097991233
FDQ28,OUT035,2615.848478463059
FDV35,OUT017,2537.3570379233765
FDQ36,OUT013,732.344801983013
FDD34,OUT018,2327.469235858313
FDK51,OUT045,4045.889970793879
FDV31,OUT035,2894.3908814814768
FDR04,OUT035,1736.9333294626922
FDR14,OUT049,1056.5550714025835
DRC36,OUT010,892.1532034343024
FDE39,OUT019,95.23087396684605
FDP57,OUT049,1816.5669525661676
FDE57,OUT046,2256.7679437118695
NCN18,OUT046,1760.8520521897537
NCQ05,OUT018,2103.6581290759
FDW47,OUT035,2087.8251835388446
FDV46,OUT035,2362.977929683465
NCP29,OUT045,986.962591256241
FDE09,OUT018,1546.9087669679277
NCU06,OUT027,4958.8639438640475
FDT19,OUT010,857.63803478677
DRF15,OUT017,2504.0061014881476
DRI51,OUT013,2702.9322582158566
NCX54,OUT013,1717.0761018772957
DRE01,OUT013,3721.365853624568
NCB07,OUT045,2964.75040492121
FDU50,OUT035,2031.4631682733489
FDG40,OUT035,818.7425272944853
FDW10,OUT018,2499.95020994817
FDX51,OUT013,3125.691721831508
NCP17,OUT045,1018.036108744638
FDP21,OUT035,3137.186173860264
FDL04,OUT045,1647.6543571734057
FDV23,OUT013,2009.6269631070854
FDF24,OUT046,1412.2546071860108
FDH56,OUT027,3312.455565879609
FDB51,OUT049,1184.137461336613
FDI58,OUT027,3032.488453893866
FDR20,OUT013,946.3039090660367
FDC51,OUT018,1775.3687874643454
FDB16,OUT027,2868.1061880391853
FDE40,OUT049,1192.9489880564336
NCM17,OUT035,920.4333634632225
FDU56,OUT035,3060.4391568035517
FDS32,OUT019,441.5182172421171
FDX02,OUT049,3591.5078412213797
FDT39,OUT027,3903.0798659399948
FDE35,OUT017,1152.8367873652662
NCI42,OUT019,1406.833702639964
DRL23,OUT046,1715.033264219313
FDA10,OUT046,1947.2978794125747
FDA11,OUT013,1620.0898068613833
NCM06,OUT046,2416.112227219916
NCT05,OUT035,4103.150515180763
NCQ02,OUT010,1040.8044763641396
NCY06,OUT049,2158.683610288919
FDY56,OUT035,3675.4557735308535
FDL02,OUT035,1884.7159970220264
NCI06,OUT035,2922.431685398356
FDQ14,OUT045,2324.1684798830747
FDQ12,OUT017,3653.8213949028427
FDP36,OUT046,909.5362014726861
FDK21,OUT027,5316.383794132134
FDO40,OUT045,2300.665468699759
NCK54,OUT019,33.11834288356715
FDY09,OUT018,2529.1319032607257
NCW30,OUT049,4111.298770134488
NCC55,OUT027,2096.4480442324807
FDE58,OUT018,1640.8090802054908
FDR39,OUT013,2926.2987705542437
FDU28,OUT049,3068.989339029321
FDH08,OUT017,3653.4509943005
FDG35,OUT045,2758.364483991174
FDG22,OUT049,835.2016085970694
FDC34,OUT035,2637.894274388046
FDP15,OUT018,3669.3843430063584
FDK34,OUT010,1843.6891969968058
FDU45,OUT035,2069.153344749748
FDQ04,OUT027,2168.482077779135
FDX22,OUT018,3056.628840628924
FDB45,OUT017,1813.0101764248411
NCH43,OUT027,4770.135440308193
DRE60,OUT046,3428.235750902615
FDD17,OUT027,5092.84802534853
NCM54,OUT017,2124.31293089615
NCH55,OUT013,2065.2002126922343
NCT06,OUT017,2689.322107633654
FDA48,OUT027,4852.95932205982
FDY58,OUT027,4974.333477324835
FDO25,OUT045,3211.507035731449
FDN50,OUT045,1558.5425406571649
FDH35,OUT035,2751.263705459761
FDK09,OUT045,3462.2664817835257
FDO16,OUT013,1430.376383154434
FDW11,OUT045,1049.0641174872628
FDU47,OUT027,3693.0150604347195
NCQ42,OUT010,174.22102983620505
FDK55,OUT027,2918.70420679778
FDN08,OUT049,2019.7829270803443
FDT57,OUT045,3635.5563851881916
FDJ12,OUT018,3018.938964631212
DRL59,OUT017,1025.8397459821922
NCN53,OUT046,655.9256589544813
FDO51,OUT010,-1015.6829343558572
